[0mroot [3]  t->Scan("tTrigger:chan:column:row:layer:area:", "tTrigger==2"[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[0m[38;5;83m[1m([0m"tTrigger:chan:column:row:layer:area:", "tTrigger==2"[0m[38;5;83m[1m)[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[D[0m("tTrigger:chan:column:row:layer:area:", "tTrigger==2");
[0m***********************************************************************************************************
*    Row   * Instance *  tTrigger *      chan *    column *       row *     layer *      area *           *
*   198093 *        2 *         2 *        26 *         0 *         0 *         1 * 742.14263 *           *
*   198093 *        3 *         2 *        26 *         0 *         0 *         1 * 209.47035 *           *
*   198093 *        4 *         2 *        43 *         1 *         0 *         2 * 1527.9107 *           *
*   198093 *        5 *         2 *        56 *         0 *         1 *         3 * 3720.2883 *           *
*   198093 *        6 *         2 *        58 *         0 *         0 *         3 * 32896.570 *           *
*   198093 *        7 *         2 *        58 *         0 *         0 *         3 * 49.281303 *           *
*   198093 *        8 *         2 *        58 *         0 *         0 *         3 * 3035.4785 *           *
*   198093 *        9 *         2 *        63 *         3 *         0 *         3 * 805.04473 *           *
*   198093 *       10 *         2 *        74 *        -1 *         0 *         2 * 14442.904 *           *
*   198132 *        0 *         2 *        14 *         2 *         0 *         0 * 397.83203 *           *
*   198132 *        1 *         2 *        30 *         2 *         0 *         1 * 4047.5419 *           *
*   198132 *        2 *         2 *        30 *         2 *         0 *         1 * 3612.4460 *           *
*   198132 *        3 *         2 *        63 *         3 *         0 *         3 * 1041.0304 *           *
*   198132 *        4 *         2 *        74 *        -1 *         0 *         2 * 14441.199 *           *
*   198139 *        0 *         2 *         8 *         0 *         1 *         0 * 189.71264 *           *
*   198139 *        1 *         2 *         8 *         0 *         1 *         0 * 981.62902 *           *
*   198139 *        2 *         2 *         8 *         0 *         1 *         0 * 318.09350 *           *
*   198139 *        3 *         2 *        25 *         1 *         1 *         1 * 742.03808 *           *
*   198139 *        4 *         2 *        25 *         1 *         1 *         1 * 1046.7535 *           *
*   198139 *        5 *         2 *        26 *         0 *         0 *         1 * 5590.5698 *           *
*   198139 *        6 *         2 *        40 *         0 *         1 *         2 * 1216.5422 *           *
*   198139 *        7 *         2 *        74 *        -1 *         0 *         2 * 14335.778 *           *
*   198179 *        0 *         2 *        11 *         1 *         0 *         0 * 88195.632 *           *
*   198179 *        1 *         2 *        11 *         1 *         0 *         0 * 1153.7855 *           *
*   198179 *        2 *         2 *        14 *         2 *         0 *         0 * 11671.394 *           *
*   198179 *        3 *         2 *        14 *         2 *         0 *         0 * 1075.2623 *           *
*   198179 *        4 *         2 *        31 *         3 *         0 *         1 * 3550.1911 *           *
*   198179 *        5 *         2 *        31 *         3 *         0 *         1 * 3205.8151 *           *
*   198179 *        6 *         2 *        31 *         3 *         0 *         1 * 389.72470 *           *
*   198179 *        7 *         2 *        47 *         3 *         0 *         2 * 965.11541 *           *
*   198179 *        8 *         2 *        47 *         3 *         0 *         2 * 642.81665 *           *
*   198179 *        9 *         2 *        47 *         3 *         0 *         2 * 879.52972 *           *
*   198179 *       10 *         2 *        47 *         3 *         0 *         2 * 237.04026 *           *
*   198179 *       11 *         2 *        47 *         3 *         0 *         2 * 332.10952 *           *
*   198179 *       12 *         2 *        74 *        -1 *         0 *         2 * 14497.976 *           *
*   198265 *        0 *         2 *         9 *         1 *         1 *         0 * 35224.140 *           *
*   198265 *        1 *         2 *        11 *         1 *         0 *         0 * 111416.40 *           *
*   198265 *        2 *         2 *        11 *         1 *         0 *         0 * 9610.3281 *           *
*   198265 *        3 *         2 *        11 *         1 *         0 *         0 * 178.67961 *           *
*   198265 *        4 *         2 *        26 *         0 *         0 *         1 * 4743.0512 *           *
*   198265 *        5 *         2 *        43 *         1 *         0 *         2 * 13452.656 *           *
*   198265 *        6 *         2 *        43 *         1 *         0 *         2 * 154.02415 *           *
*   198265 *        7 *         2 *        48 *         0 *         3 *         3 * 45.218837 *           *
*   198265 *        8 *         2 *        74 *        -1 *         0 *         2 * 14452.140 *           *
*   198271 *        0 *         2 *        16 *         0 *         3 *         1 * 67.115982 *           *
*   198271 *        1 *         2 *        32 *         0 *         3 *         2 * 13002.060 *           *
*   198271 *        2 *         2 *        32 *         0 *         3 *         2 * 3495.6701 *           *
*   198271 *        3 *         2 *        48 *         0 *         3 *         3 * 9973.0654 *           *
*   198271 *        4 *         2 *        48 *         0 *         3 *         3 * 450.40881 *           *
*   198271 *        5 *         2 *        48 *         0 *         3 *         3 * 196.02973 *           *
*   198271 *        6 *         2 *        48 *         0 *         3 *         3 * 333.42373 *           *
*   198271 *        7 *         2 *        74 *        -1 *         0 *         2 * 14486.917 *           *
*   198298 *        0 *         2 *        15 *         3 *         0 *         0 * 158.72830 *           *
*   198298 *        1 *         2 *        15 *         3 *         0 *         0 * 1588.5422 *           *
*   198298 *        2 *         2 *        15 *         3 *         0 *         0 * 498.53918 *           *
*   198298 *        3 *         2 *        15 *         3 *         0 *         0 * 13247.181 *           *
*   198298 *        4 *         2 *        46 *         2 *         0 *         2 * 90868.695 *           *
*   198298 *        5 *         2 *        59 *         1 *         0 *         3 *  52659.75 *           *
*   198298 *        6 *         2 *        59 *         1 *         0 *         3 * 1602.2131 *           *
*   198298 *        7 *         2 *        59 *         1 *         0 *         3 * 2283.8891 *           *
*   198298 *        8 *         2 *        59 *         1 *         0 *         3 * 1700.9536 *           *
*   198298 *        9 *         2 *        59 *         1 *         0 *         3 * 3032.8862 *           *
*   198298 *       10 *         2 *        62 *         2 *         0 *         3 * 16511.945 *           *
*   198298 *       11 *         2 *        62 *         2 *         0 *         3 * 430.79400 *           *
*   198298 *       12 *         2 *        62 *         2 *         0 *         3 * 949.39422 *           *
*   198298 *       13 *         2 *        62 *         2 *         0 *         3 * 265.18335 *           *
*   198298 *       14 *         2 *        74 *        -1 *         0 *         2 * 14431.741 *           *
*   198319 *        0 *         2 *        31 *         3 *         0 *         1 * 1670.2229 *           *
*   198319 *        1 *         2 *        31 *         3 *         0 *         1 * 2222.7959 *           *
*   198319 *        2 *         2 *        31 *         3 *         0 *         1 * 3294.4890 *           *
*   198319 *        3 *         2 *        31 *         3 *         0 *         1 * 1236.7779 *           *
*   198319 *        4 *         2 *        31 *         3 *         0 *         1 * 717.47021 *           *
*   198319 *        5 *         2 *        31 *         3 *         0 *         1 * 553.29303 *           *
*   198319 *        6 *         2 *        47 *         3 *         0 *         2 * 320.43359 *           *
*   198319 *        7 *         2 *        63 *         3 *         0 *         3 * 1503.7608 *           *
*   198319 *        8 *         2 *        74 *        -1 *         0 *         2 * 14440.952 *           *
*   198390 *        0 *         2 *         3 *         1 *         2 *         0 * 211.04875 *           *
*   198390 *        1 *         2 *         3 *         1 *         2 *         0 * 1135.1037 *           *
*   198390 *        2 *         2 *        10 *         0 *         0 *         0 * 107.80039 *           *
*   198390 *        3 *         2 *        34 *         0 *         2 *         2 * 32021.287 *           *
*   198390 *        4 *         2 *        34 *         0 *         2 *         2 * 319.78006 *           *
*   198390 *        5 *         2 *        40 *         0 *         1 *         2 * 206.35649 *           *
*   198390 *        6 *         2 *        51 *         1 *         2 *         3 * 83617.265 *           *
*   198390 *        7 *         2 *        51 *         1 *         2 *         3 * 1023.8078 *           *
*   198390 *        8 *         2 *        51 *         1 *         2 *         3 * 8455.6923 *           *
*   198390 *        9 *         2 *        51 *         1 *         2 *         3 * 385.24615 *           *
*   198390 *       10 *         2 *        58 *         0 *         0 *         3 * 90.567215 *           *
*   198390 *       11 *         2 *        74 *        -1 *         0 *         2 * 14560.494 *           *
*   198468 *        0 *         2 *        14 *         2 *         0 *         0 * 36387.609 *           *
*   198468 *        1 *         2 *        15 *         3 *         0 *         0 * 57409.847 *           *
*   198468 *        2 *         2 *        15 *         3 *         0 *         0 * 2122.7375 *           *
*   198468 *        3 *         2 *        15 *         3 *         0 *         0 * 1751.4176 *           *
*   198468 *        4 *         2 *        29 *         3 *         1 *         1 * 71320.812 *           *
*   198468 *        5 *         2 *        29 *         3 *         1 *         1 * 1367.4178 *           *
*   198468 *        6 *         2 *        29 *         3 *         1 *         1 * 831.40429 *           *
*   198468 *        7 *         2 *        29 *         3 *         1 *         1 * 5939.5625 *           *
*   198468 *        8 *         2 *        29 *         3 *         1 *         1 * 222.19561 *           *
*   198468 *        9 *         2 *        31 *         3 *         0 *         1 * 67593.812 *           *
*   198468 *       10 *         2 *        31 *         3 *         0 *         1 * 3164.0263 *           *
*   198468 *       11 *         2 *        31 *         3 *         0 *         1 * 458.70385 *           *
*   198468 *       12 *         2 *        31 *         3 *         0 *         1 * 7761.2797 *           *
*   198468 *       13 *         2 *        31 *         3 *         0 *         1 * 8572.4296 *           *
*   198468 *       14 *         2 *        31 *         3 *         0 *         1 * 853.37005 *           *
*   198468 *       15 *         2 *        31 *         3 *         0 *         1 * 280.89077 *           *
*   198468 *       16 *         2 *        47 *         3 *         0 *         2 * 28697.171 *           *
*   198468 *       17 *         2 *        47 *         3 *         0 *         2 * 3949.8840 *           *
*   198468 *       18 *         2 *        47 *         3 *         0 *         2 * 829.84124 *           *
*   198468 *       19 *         2 *        74 *        -1 *         0 *         2 * 14448.084 *           *
*   198475 *        0 *         2 *        13 *         3 *         1 *         0 * 1718.9021 *           *
*   198475 *        1 *         2 *        28 *         2 *         1 *         1 * 70346.062 *           *
*   198475 *        2 *         2 *        28 *         2 *         1 *         1 * 5653.7602 *           *
*   198475 *        3 *         2 *        28 *         2 *         1 *         1 * 752.91345 *           *
*   198475 *        4 *         2 *        28 *         2 *         1 *         1 * 1836.7739 *           *
*   198475 *        5 *         2 *        28 *         2 *         1 *         1 * 89.029579 *           *
*   198475 *        6 *         2 *        28 *         2 *         1 *         1 * 1614.2873 *           *
*   198475 *        7 *         2 *        28 *         2 *         1 *         1 * 9974.4043 *           *
*   198475 *        8 *         2 *        28 *         2 *         1 *         1 * 615.70849 *           *
*   198475 *        9 *         2 *        61 *         3 *         1 *         3 * 162.75001 *           *
*   198475 *       10 *         2 *        61 *         3 *         1 *         3 * 9606.2080 *           *
*   198475 *       11 *         2 *        61 *         3 *         1 *         3 * 353.47448 *           *
*   198475 *       12 *         2 *        61 *         3 *         1 *         3 * 4306.1176 *           *
*   198475 *       13 *         2 *        61 *         3 *         1 *         3 *  402.2677 *           *
*   198475 *       14 *         2 *        61 *         3 *         1 *         3 * 382.01132 *           *
*   198475 *       15 *         2 *        61 *         3 *         1 *         3 * 203.15942 *           *
*   198475 *       16 *         2 *        74 *        -1 *         0 *         2 * 14453.624 *           *
*   198498 *        0 *         2 *         0 *         0 *         3 *         0 * 30307.845 *           *
*   198498 *        1 *         2 *         0 *         0 *         3 *         0 * 197.99955 *           *
*   198498 *        2 *         2 *         0 *         0 *         3 *         0 * 1428.9179 *           *
*   198498 *        3 *         2 *         0 *         0 *         3 *         0 * 1129.0651 *           *
*   198498 *        4 *         2 *        16 *         0 *         3 *         1 * 1425.7611 *           *
*   198498 *        5 *         2 *        49 *         1 *         3 *         3 * 244.33015 *           *
*   198498 *        6 *         2 *        49 *         1 *         3 *         3 * 3168.4335 *           *
*   198498 *        7 *         2 *        49 *         1 *         3 *         3 * 640.91711 *           *
*   198498 *        8 *         2 *        49 *         1 *         3 *         3 * 234.94195 *           *
*   198498 *        9 *         2 *        49 *         1 *         3 *         3 * 421.99252 *           *
*   198498 *       10 *         2 *        49 *         1 *         3 *         3 * 75.831481 *           *
*   198498 *       11 *         2 *        60 *         2 *         1 *         3 * 104.35107 *           *
*   198498 *       12 *         2 *        61 *         3 *         1 *         3 * 619.83667 *           *
*   198498 *       13 *         2 *        74 *        -1 *         0 *         2 * 14498.555 *           *
*   198559 *        0 *         2 *        18 *         0 *         2 *         1 * 6823.1230 *           *
*   198559 *        1 *         2 *        31 *         3 *         0 *         1 * 14137.970 *           *
*   198559 *        2 *         2 *        35 *         1 *         2 *         2 * 90990.179 *           *
*   198559 *        3 *         2 *        35 *         1 *         2 *         2 * 774.37567 *           *
*   198559 *        4 *         2 *        35 *         1 *         2 *         2 * 600.67059 *           *
*   198559 *        5 *         2 *        35 *         1 *         2 *         2 * 7970.4545 *           *
*   198559 *        6 *         2 *        43 *         1 *         0 *         2 * 60522.597 *           *
*   198559 *        7 *         2 *        43 *         1 *         0 *         2 * 830.64239 *           *
*   198559 *        8 *         2 *        43 *         1 *         0 *         2 * 481.32312 *           *
*   198559 *        9 *         2 *        43 *         1 *         0 *         2 * 192.14923 *           *
*   198559 *       10 *         2 *        43 *         1 *         0 *         2 * 3978.4511 *           *
*   198559 *       11 *         2 *        47 *         3 *         0 *         2 * 437.04849 *           *
*   198559 *       12 *         2 *        63 *         3 *         0 *         3 * 101575.11 *           *
*   198559 *       13 *         2 *        63 *         3 *         0 *         3 * 5101.7631 *           *
*   198559 *       14 *         2 *        74 *        -1 *         0 *         2 * 14469.157 *           *
*   198658 *        0 *         2 *        29 *         3 *         1 *         1 * 311.20446 *           *
*   198658 *        1 *         2 *        29 *         3 *         1 *         1 * 409.43496 *           *
*   198658 *        2 *         2 *        34 *         0 *         2 *         2 * 137.21106 *           *
*   198658 *        3 *         2 *        44 *         2 *         1 *         2 * 40059.113 *           *
*   198658 *        4 *         2 *        44 *         2 *         1 *         2 * 59.843715 *           *
*   198658 *        5 *         2 *        44 *         2 *         1 *         2 * 431.89630 *           *
*   198658 *        6 *         2 *        44 *         2 *         1 *         2 * 2187.6189 *           *
*   198658 *        7 *         2 *        61 *         3 *         1 *         3 * 2037.5108 *           *
*   198658 *        8 *         2 *        74 *        -1 *         0 *         2 * 14478.268 *           *
*   198709 *        0 *         2 *        15 *         3 *         0 *         0 * 388.36978 *           *
*   198709 *        1 *         2 *        46 *         2 *         0 *         2 * 42389.546 *           *
*   198709 *        2 *         2 *        46 *         2 *         0 *         2 * 329.99249 *           *
*   198709 *        3 *         2 *        46 *         2 *         0 *         2 * 2160.4707 *           *
*   198709 *        4 *         2 *        46 *         2 *         0 *         2 * 2219.0871 *           *
*   198709 *        5 *         2 *        46 *         2 *         0 *         2 * 5131.5771 *           *
*   198709 *        6 *         2 *        46 *         2 *         0 *         2 * 1220.5930 *           *
*   198709 *        7 *         2 *        46 *         2 *         0 *         2 * 1326.9461 *           *
*   198709 *        8 *         2 *        63 *         3 *         0 *         3 * 71811.562 *           *
*   198709 *        9 *         2 *        74 *        -1 *         0 *         2 * 14352.173 *           *
*   198717 *        0 *         2 *        30 *         2 *         0 *         1 * 9040.0927 *           *
*   198717 *        1 *         2 *        47 *         3 *         0 *         2 * 217.32156 *           *
*   198717 *        2 *         2 *        47 *         3 *         0 *         2 * 10870.359 *           *
*   198717 *        3 *         2 *        47 *         3 *         0 *         2 * 1613.3298 *           *
*   198717 *        4 *         2 *        47 *         3 *         0 *         2 * 489.41961 *           *
*   198717 *        5 *         2 *        47 *         3 *         0 *         2 * 546.24523 *           *
*   198717 *        6 *         2 *        47 *         3 *         0 *         2 * 648.82458 *           *
*   198717 *        7 *         2 *        48 *         0 *         3 *         3 * 17582.677 *           *
*   198717 *        8 *         2 *        48 *         0 *         3 *         3 * 163.51785 *           *
*   198717 *        9 *         2 *        49 *         1 *         3 *         3 * 6280.3330 *           *
*   198717 *       10 *         2 *        50 *         0 *         2 *         3 * 1988.7205 *           *
*   198717 *       11 *         2 *        63 *         3 *         0 *         3 * 1146.3809 *           *
*   198717 *       12 *         2 *        74 *        -1 *         0 *         2 * 14492.265 *           *
*   198794 *        0 *         2 *         9 *         1 *         1 *         0 * 160.38598 *           *
*   198794 *        1 *         2 *        18 *         0 *         2 *         1 * 1127.4925 *           *
*   198794 *        2 *         2 *        18 *         0 *         2 *         1 * 39.917724 *           *
*   198794 *        3 *         2 *        35 *         1 *         2 *         2 * 2550.4160 *           *
*   198794 *        4 *         2 *        50 *         0 *         2 *         3 * 556.78448 *           *
*   198794 *        5 *         2 *        50 *         0 *         2 *         3 * 547.29864 *           *
*   198794 *        6 *         2 *        74 *        -1 *         0 *         2 * 14482.086 *           *
*   198799 *        0 *         2 *         1 *         1 *         3 *         0 * 67861.554 *           *
*   198799 *        1 *         2 *         1 *         1 *         3 *         0 * 914.07891 *           *
*   198799 *        2 *         2 *        16 *         0 *         3 *         1 * 985.41778 *           *
*   198799 *        3 *         2 *        48 *         0 *         3 *         3 * 530.53802 *           *
*   198799 *        4 *         2 *        74 *        -1 *         0 *         2 * 14425.782 *           *
*   199056 *        0 *         2 *        10 *         0 *         0 *         0 * 1666.1318 *           *
*   199056 *        1 *         2 *        56 *         0 *         1 *         3 * 67.672828 *           *
*   199056 *        2 *         2 *        63 *         3 *         0 *         3 * 9406.8378 *           *
*   199056 *        3 *         2 *        74 *        -1 *         0 *         2 * 14448.591 *           *
*   200283 *        0 *         2 *         2 *         0 *         2 *         0 * 41348.828 *           *
*   200283 *        1 *         2 *        13 *         3 *         1 *         0 * 63886.925 *           *
*   200283 *        2 *         2 *        13 *         3 *         1 *         0 * 35795.753 *           *
*   200283 *        3 *         2 *        13 *         3 *         1 *         0 * 1440.7414 *           *
*   200283 *        4 *         2 *        14 *         2 *         0 *         0 * 19502.976 *           *
*   200283 *        5 *         2 *        56 *         0 *         1 *         3 * 694.49383 *           *
*   200283 *        6 *         2 *        74 *        -1 *         0 *         2 * 14434.565 *           *
*   200284 *        0 *         2 *        12 *         2 *         1 *         0 * 21.219970 *           *
*   200284 *        1 *         2 *        32 *         0 *         3 *         2 * 15479.057 *           *
*   200284 *        2 *         2 *        34 *         0 *         2 *         2 * 1453.3896 *           *
*   200284 *        3 *         2 *        34 *         0 *         2 *         2 * 1095.5127 *           *
*   200284 *        4 *         2 *        35 *         1 *         2 *         2 * 30250.664 *           *
*   200284 *        5 *         2 *        35 *         1 *         2 *         2 * 5098.2924 *           *
*   200284 *        6 *         2 *        35 *         1 *         2 *         2 * 1524.1591 *           *
*   200284 *        7 *         2 *        40 *         0 *         1 *         2 * 32988.101 *           *
*   200284 *        8 *         2 *        74 *        -1 *         0 *         2 * 14395.973 *           *
*   201013 *        0 *         2 *        10 *         0 *         0 *         0 * 11211.661 *           *
*   201013 *        1 *         2 *        28 *         2 *         1 *         1 * 687.35607 *           *
*   201013 *        2 *         2 *        34 *         0 *         2 *         2 * 382.33749 *           *
*   201013 *        3 *         2 *        74 *        -1 *         0 *         2 * 14421.908 *           *
*   201343 *        0 *         2 *        16 *         0 *         3 *         1 * 651.92852 *           *
*   201343 *        1 *         2 *        51 *         1 *         2 *         3 * 1871.2388 *           *
*   201343 *        2 *         2 *        74 *        -1 *         0 *         2 * 14482.532 *           *
*   201344 *        0 *         2 *        11 *         1 *         0 *         0 * 290.53259 *           *
*   201344 *        1 *         2 *        19 *         1 *         2 *         1 * 22783.619 *           *
*   201344 *        2 *         2 *        24 *         0 *         1 *         1 * 52032.918 *           *
*   201344 *        3 *         2 *        25 *         1 *         1 *         1 * 5950.4511 *           *
*   201344 *        4 *         2 *        30 *         2 *         0 *         1 * 73088.640 *           *
*   201344 *        5 *         2 *        30 *         2 *         0 *         1 * 652.54162 *           *
*   201344 *        6 *         2 *        30 *         2 *         0 *         1 * 12632.104 *           *
*   201344 *        7 *         2 *        32 *         0 *         3 *         2 * 11151.472 *           *
*   201344 *        8 *         2 *        74 *        -1 *         0 *         2 * 14426.627 *           *
*   202155 *        0 *         2 *        40 *         0 *         1 *         2 * 19416.095 *           *
*   202155 *        1 *         2 *        40 *         0 *         1 *         2 * 1917.6323 *           *
*   202155 *        2 *         2 *        44 *         2 *         1 *         2 * 5649.5791 *           *
*   202155 *        3 *         2 *        45 *         3 *         1 *         2 * 1465.5794 *           *
*   202155 *        4 *         2 *        47 *         3 *         0 *         2 * 5649.1635 *           *
*   202155 *        5 *         2 *        56 *         0 *         1 *         3 * 130.10502 *           *
*   202155 *        6 *         2 *        57 *         1 *         1 *         3 * 244.14035 *           *
*   202155 *        7 *         2 *        63 *         3 *         0 *         3 * 206.30654 *           *
*   202155 *        8 *         2 *        74 *        -1 *         0 *         2 * 14488.999 *           *
*   202922 *        0 *         2 *        15 *         3 *         0 *         0 * 1538.2919 *           *
*   202922 *        1 *         2 *        60 *         2 *         1 *         3 * 394.12603 *           *
*   202922 *        2 *         2 *        60 *         2 *         1 *         3 * 1612.1176 *           *
*   202922 *        3 *         2 *        60 *         2 *         1 *         3 * 101.72910 *           *
*   202922 *        4 *         2 *        74 *        -1 *         0 *         2 * 14522.766 *           *
*   202966 *        0 *         2 *         8 *         0 *         1 *         0 * 122.67593 *           *
*   202966 *        1 *         2 *        13 *         3 *         1 *         0 * 91961.757 *           *
*   202966 *        2 *         2 *        13 *         3 *         1 *         0 * 831.73657 *           *
*   202966 *        3 *         2 *        13 *         3 *         1 *         0 * 393.87164 *           *
*   202966 *        4 *         2 *        13 *         3 *         1 *         0 * 2518.0661 *           *
*   202966 *        5 *         2 *        13 *         3 *         1 *         0 * 718.63317 *           *
*   202966 *        6 *         2 *        13 *         3 *         1 *         0 * 5617.1845 *           *
*   202966 *        7 *         2 *        32 *         0 *         3 *         2 * 104577.89 *           *
*   202966 *        8 *         2 *        32 *         0 *         3 *         2 * 11781.316 *           *
*   202966 *        9 *         2 *        32 *         0 *         3 *         2 * 1179.4160 *           *
*   202966 *       10 *         2 *        74 *        -1 *         0 *         2 * 14448.753 *           *
*   203705 *        0 *         2 *        13 *         3 *         1 *         0 * 361.12057 *           *
*   203705 *        1 *         2 *        16 *         0 *         3 *         1 * 6735.6601 *           *
*   203705 *        2 *         2 *        24 *         0 *         1 *         1 *  164117.5 *           *
*   203705 *        3 *         2 *        24 *         0 *         1 *         1 * 402.65063 *           *
*   203705 *        4 *         2 *        25 *         1 *         1 *         1 * 6362.9243 *           *
*   203705 *        5 *         2 *        25 *         1 *         1 *         1 * 628.92126 *           *
*   203705 *        6 *         2 *        26 *         0 *         0 *         1 * 11337.521 *           *
*   203705 *        7 *         2 *        27 *         1 *         0 *         1 * 18483.271 *           *
*   203705 *        8 *         2 *        42 *         0 *         0 *         2 * 4424.1499 *           *
*   203705 *        9 *         2 *        74 *        -1 *         0 *         2 * 14432.845 *           *
*   204193 *        0 *         2 *        34 *         0 *         2 *         2 * 102173.78 *           *
*   204193 *        1 *         2 *        40 *         0 *         1 *         2 * 44048.328 *           *
*   204193 *        2 *         2 *        40 *         0 *         1 *         2 * 629.33264 *           *
*   204193 *        3 *         2 *        43 *         1 *         0 *         2 * 70530.976 *           *
*   204193 *        4 *         2 *        46 *         2 *         0 *         2 * 63.496418 *           *
*   204193 *        5 *         2 *        74 *        -1 *         0 *         2 * 14430.788 *           *
*   205082 *        0 *         2 *        35 *         1 *         2 *         2 * 928.06066 *           *
*   205082 *        1 *         2 *        59 *         1 *         0 *         3 * 565.53387 *           *
*   205082 *        2 *         2 *        59 *         1 *         0 *         3 * 417.56561 *           *
*   205082 *        3 *         2 *        59 *         1 *         0 *         3 * 9850.3359 *           *
*   205082 *        4 *         2 *        74 *        -1 *         0 *         2 * 14373.377 *           *
*   205142 *        0 *         2 *        15 *         3 *         0 *         0 * 156.02476 *           *
*   205142 *        1 *         2 *        15 *         3 *         0 *         0 * 1103.7728 *           *
*   205142 *        2 *         2 *        61 *         3 *         1 *         3 * 4441.6186 *           *
*   205142 *        3 *         2 *        63 *         3 *         0 *         3 * 9381.2636 *           *
*   205142 *        4 *         2 *        74 *        -1 *         0 *         2 * 14543.043 *           *
*   205431 *        0 *         2 *        18 *         0 *         2 *         1 * 2275.1687 *           *
*   205431 *        1 *         2 *        27 *         1 *         0 *         1 * 45701.234 *           *
*   205431 *        2 *         2 *        27 *         1 *         0 *         1 * 1032.9388 *           *
*   205431 *        3 *         2 *        27 *         1 *         0 *         1 * 118.46519 *           *
*   205431 *        4 *         2 *        27 *         1 *         0 *         1 * 3390.3881 *           *
*   205431 *        5 *         2 *        27 *         1 *         0 *         1 * 576.15075 *           *
*   205431 *        6 *         2 *        28 *         2 *         1 *         1 * 10893.068 *           *
*   205431 *        7 *         2 *        28 *         2 *         1 *         1 * 1083.2381 *           *
*   205431 *        8 *         2 *        28 *         2 *         1 *         1 * 1398.5667 *           *
*   205431 *        9 *         2 *        28 *         2 *         1 *         1 * 172.51643 *           *
*   205431 *       10 *         2 *        30 *         2 *         0 *         1 * 30240.410 *           *
*   205431 *       11 *         2 *        30 *         2 *         0 *         1 * 3048.9931 *           *
*   205431 *       12 *         2 *        30 *         2 *         0 *         1 * 523.96258 *           *
*   205431 *       13 *         2 *        30 *         2 *         0 *         1 * 125.28160 *           *
*   205431 *       14 *         2 *        30 *         2 *         0 *         1 * 559.45581 *           *
*   205431 *       15 *         2 *        30 *         2 *         0 *         1 * 1284.7503 *           *
*   205431 *       16 *         2 *        74 *        -1 *         0 *         2 * 14400.308 *           *
*   207996 *        0 *         2 *        28 *         2 *         1 *         1 *     92205 *           *
*   207996 *        1 *         2 *        28 *         2 *         1 *         1 * 5535.6103 *           *
*   207996 *        2 *         2 *        28 *         2 *         1 *         1 * 324.74273 *           *
*   207996 *        3 *         2 *        41 *         1 *         1 *         2 * 6198.4038 *           *
*   207996 *        4 *         2 *        43 *         1 *         0 *         2 * 5112.8374 *           *
*   207996 *        5 *         2 *        46 *         2 *         0 *         2 * 6264.4980 *           *
*   207996 *        6 *         2 *        74 *        -1 *         0 *         2 * 14332.168 *           *
*   209014 *        0 *         2 *        11 *         1 *         0 *         0 * 118.94803 *           *
*   209014 *        1 *         2 *        11 *         1 *         0 *         0 * 51.697315 *           *
*   209014 *        2 *         2 *        31 *         3 *         0 *         1 * 411.99694 *           *
*   209014 *        3 *         2 *        32 *         0 *         3 *         2 * 221.36453 *           *
*   209014 *        4 *         2 *        46 *         2 *         0 *         2 * 64186.609 *           *
*   209014 *        5 *         2 *        46 *         2 *         0 *         2 * 561.88305 *           *
*   209014 *        6 *         2 *        46 *         2 *         0 *         2 * 1046.5708 *           *
*   209014 *        7 *         2 *        47 *         3 *         0 *         2 * 4792.7089 *           *
*   209014 *        8 *         2 *        47 *         3 *         0 *         2 * 1334.6621 *           *
*   209014 *        9 *         2 *        63 *         3 *         0 *         3 * 106804.93 *           *
*   209014 *       10 *         2 *        63 *         3 *         0 *         3 * 663.08154 *           *
*   209014 *       11 *         2 *        63 *         3 *         0 *         3 * 3647.5380 *           *
*   209014 *       12 *         2 *        63 *         3 *         0 *         3 * 13104.123 *           *
*   209014 *       13 *         2 *        74 *        -1 *         0 *         2 * 14363.668 *           *
*   209041 *        0 *         2 *        19 *         1 *         2 *         1 * 12676.884 *           *
*   209041 *        1 *         2 *        29 *         3 *         1 *         1 * 2260.5534 *           *
*   209041 *        2 *         2 *        31 *         3 *         0 *         1 * 49978.050 *           *
*   209041 *        3 *         2 *        31 *         3 *         0 *         1 * 309.86349 *           *
*   209041 *        4 *         2 *        31 *         3 *         0 *         1 * 534.71545 *           *
*   209041 *        5 *         2 *        44 *         2 *         1 *         2 * 18051.798 *           *
*   209041 *        6 *         2 *        44 *         2 *         1 *         2 * 58.035392 *           *
*   209041 *        7 *         2 *        46 *         2 *         0 *         2 * 77603.585 *           *
*   209041 *        8 *         2 *        46 *         2 *         0 *         2 * 548.60369 *           *
*   209041 *        9 *         2 *        46 *         2 *         0 *         2 *  3731.854 *           *
*   209041 *       10 *         2 *        46 *         2 *         0 *         2 * 310.21743 *           *
*   209041 *       11 *         2 *        46 *         2 *         0 *         2 * 245.20353 *           *
*   209041 *       12 *         2 *        60 *         2 *         1 *         3 * 70178.226 *           *
